doc_id,doc_type,text
DOC-DEM-00215,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Brown, Dunn and Reyes
PIN: A81640581987B
Date: 2026-02-02
Payment Ref: KRA-PAY-39373502

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding PAYE liabilities:

  Principal Tax:   KES 7,604,000.22
  Penalties:       KES 676,572.50
  Total Due:       KES 8,280,572.72

Payment is due by 2026-07-03."
DOC-DEM-00216,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Bentley Group
PIN: A58858572113B
Date: 2026-01-21
Payment Ref: KRA-PAY-27817111

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Withholding Tax liabilities:

  Principal Tax:   KES 6,701,377.11
  Penalties:       KES 571,212.23
  Total Due:       KES 7,272,589.34

Payment is due by 2026-07-15."
DOC-DEM-00217,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Williams, Smith and Rogers
PIN: A25485817355B
Date: 2026-01-04
Payment Ref: KRA-PAY-17660804

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Customs Duty liabilities:

  Principal Tax:   KES 19,484,765.28
  Penalties:       KES 601,883.58
  Total Due:       KES 20,086,648.86

Payment is due by 2026-07-20."
DOC-DEM-00218,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Maxwell PLC
PIN: A55079832020B
Date: 2026-03-24
Payment Ref: KRA-PAY-52939360

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding PAYE liabilities:

  Principal Tax:   KES 12,068,193.26
  Penalties:       KES 912,637.61
  Total Due:       KES 12,980,830.87

Payment is due by 2026-07-20."
DOC-DEM-00219,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Franklin-Roth
PIN: A00479042955B
Date: 2026-03-08
Payment Ref: KRA-PAY-55372922

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Customs Duty liabilities:

  Principal Tax:   KES 6,290,523.79
  Penalties:       KES 611,224.84
  Total Due:       KES 6,901,748.63

Payment is due by 2026-07-21."
DOC-DEM-00220,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Steele-Sanders
PIN: A55232732738B
Date: 2026-02-19
Payment Ref: KRA-PAY-57871699

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding PAYE liabilities:

  Principal Tax:   KES 5,836,048.55
  Penalties:       KES 441,185.55
  Total Due:       KES 6,277,234.10

Payment is due by 2026-07-18."
DOC-DEM-00221,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Morales-Wilson
PIN: A06831478121B
Date: 2026-03-28
Payment Ref: KRA-PAY-17395206

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Customs Duty liabilities:

  Principal Tax:   KES 19,355,584.08
  Penalties:       KES 1,597,957.33
  Total Due:       KES 20,953,541.41

Payment is due by 2026-07-07."
DOC-DEM-00222,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Brown, Adams and Ford
PIN: A77199608673B
Date: 2026-04-02
Payment Ref: KRA-PAY-62609104

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding PAYE liabilities:

  Principal Tax:   KES 7,527,345.49
  Penalties:       KES 642,229.81
  Total Due:       KES 8,169,575.30

Payment is due by 2026-07-07."
DOC-DEM-00223,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Green-Golden
PIN: A98210397682B
Date: 2026-05-26
Payment Ref: KRA-PAY-51704420

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Income Tax liabilities:

  Principal Tax:   KES 7,306,660.59
  Penalties:       KES 690,957.08
  Total Due:       KES 7,997,617.67

Payment is due by 2026-07-10."
DOC-DEM-00224,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Curry PLC
PIN: A49419835922B
Date: 2026-03-30
Payment Ref: KRA-PAY-74941891

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Withholding Tax liabilities:

  Principal Tax:   KES 11,848,618.41
  Penalties:       KES 754,168.43
  Total Due:       KES 12,602,786.84

Payment is due by 2026-07-12."
DOC-DEM-00225,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Lambert, Martinez and Owens
PIN: A82897894712B
Date: 2026-04-25
Payment Ref: KRA-PAY-31052734

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Withholding Tax liabilities:

  Principal Tax:   KES 15,354,681.98
  Penalties:       KES 340,156.70
  Total Due:       KES 15,694,838.68

Payment is due by 2026-07-20."
DOC-DEM-00226,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Meyer, Santiago and Rose
PIN: A46526151216B
Date: 2026-05-02
Payment Ref: KRA-PAY-88515057

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding PAYE liabilities:

  Principal Tax:   KES 9,237,828.23
  Penalties:       KES 708,258.42
  Total Due:       KES 9,946,086.65

Payment is due by 2026-07-12."
DOC-DEM-00227,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Mcmillan Group
PIN: A28123221243B
Date: 2026-06-30
Payment Ref: KRA-PAY-13330365

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding VAT liabilities:

  Principal Tax:   KES 15,955,733.57
  Penalties:       KES 1,380,211.56
  Total Due:       KES 17,335,945.13

Payment is due by 2026-07-10."
DOC-DEM-00228,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Wagner-Jones
PIN: A34390817237B
Date: 2026-03-18
Payment Ref: KRA-PAY-15183141

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding PAYE liabilities:

  Principal Tax:   KES 16,381,121.70
  Penalties:       KES 1,370,322.55
  Total Due:       KES 17,751,444.25

Payment is due by 2026-07-27."
DOC-DEM-00229,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Thomas LLC
PIN: A87114921875B
Date: 2026-03-04
Payment Ref: KRA-PAY-83520773

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Customs Duty liabilities:

  Principal Tax:   KES 13,462,823.27
  Penalties:       KES 419,155.98
  Total Due:       KES 13,881,979.25

Payment is due by 2026-07-19."
DOC-DEM-00230,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Davis-Murphy
PIN: A71628293490B
Date: 2026-06-24
Payment Ref: KRA-PAY-18985073

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Withholding Tax liabilities:

  Principal Tax:   KES 4,848,003.14
  Penalties:       KES 352,416.07
  Total Due:       KES 5,200,419.21

Payment is due by 2026-07-14."
DOC-DEM-00231,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Dennis LLC
PIN: A05738909625B
Date: 2026-03-06
Payment Ref: KRA-PAY-65838959

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding PAYE liabilities:

  Principal Tax:   KES 8,468,327.82
  Penalties:       KES 424,765.10
  Total Due:       KES 8,893,092.92

Payment is due by 2026-08-01."
DOC-DEM-00232,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Fox Inc
PIN: A79001169341B
Date: 2026-01-09
Payment Ref: KRA-PAY-25329801

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding PAYE liabilities:

  Principal Tax:   KES 19,814,105.28
  Penalties:       KES 1,155,930.65
  Total Due:       KES 20,970,035.93

Payment is due by 2026-07-19."
DOC-DEM-00233,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Cole, Davis and Sharp
PIN: A22644775598B
Date: 2026-02-22
Payment Ref: KRA-PAY-22382649

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Withholding Tax liabilities:

  Principal Tax:   KES 10,692,004.35
  Penalties:       KES 1,003,761.74
  Total Due:       KES 11,695,766.09

Payment is due by 2026-07-20."
DOC-DEM-00234,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Anderson, Cunningham and Jones
PIN: A01126238376B
Date: 2026-02-14
Payment Ref: KRA-PAY-90797490

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Customs Duty liabilities:

  Principal Tax:   KES 8,371,830.84
  Penalties:       KES 192,059.96
  Total Due:       KES 8,563,890.80

Payment is due by 2026-07-09."
DOC-DEM-00235,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Martinez PLC
PIN: A54468312953B
Date: 2026-01-21
Payment Ref: KRA-PAY-98185568

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Excise Duty liabilities:

  Principal Tax:   KES 14,035,669.40
  Penalties:       KES 1,192,803.93
  Total Due:       KES 15,228,473.33

Payment is due by 2026-07-20."
DOC-DEM-00236,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Saunders LLC
PIN: A90081496581B
Date: 2026-07-01
Payment Ref: KRA-PAY-63293740

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Income Tax liabilities:

  Principal Tax:   KES 12,767,225.54
  Penalties:       KES 342,143.19
  Total Due:       KES 13,109,368.73

Payment is due by 2026-07-19."
DOC-DEM-00237,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Howard Inc
PIN: A08443347817B
Date: 2026-05-30
Payment Ref: KRA-PAY-73509811

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Withholding Tax liabilities:

  Principal Tax:   KES 13,155,456.88
  Penalties:       KES 636,733.39
  Total Due:       KES 13,792,190.27

Payment is due by 2026-07-16."
DOC-DEM-00238,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Palmer, Washington and Howard
PIN: A88388740996B
Date: 2026-03-14
Payment Ref: KRA-PAY-13848590

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Withholding Tax liabilities:

  Principal Tax:   KES 12,257,431.27
  Penalties:       KES 797,439.35
  Total Due:       KES 13,054,870.62

Payment is due by 2026-07-29."
DOC-DEM-00239,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Williams Ltd
PIN: A07049164431B
Date: 2026-06-24
Payment Ref: KRA-PAY-82374361

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Customs Duty liabilities:

  Principal Tax:   KES 13,552,663.20
  Penalties:       KES 704,324.04
  Total Due:       KES 14,256,987.24

Payment is due by 2026-07-15."
DOC-DEM-00240,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Woods-Jimenez
PIN: A44983146580B
Date: 2026-07-02
Payment Ref: KRA-PAY-35860729

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding VAT liabilities:

  Principal Tax:   KES 19,314,678.39
  Penalties:       KES 1,051,422.40
  Total Due:       KES 20,366,100.79

Payment is due by 2026-07-09."
DOC-DEM-00241,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Mcneil, Jones and Fletcher
PIN: A89809372364B
Date: 2026-02-25
Payment Ref: KRA-PAY-16432796

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Withholding Tax liabilities:

  Principal Tax:   KES 1,981,145.11
  Penalties:       KES 74,808.21
  Total Due:       KES 2,055,953.32

Payment is due by 2026-07-11."
DOC-DEM-00242,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Gray-Harrison
PIN: A28575060833B
Date: 2026-02-22
Payment Ref: KRA-PAY-46614800

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Excise Duty liabilities:

  Principal Tax:   KES 10,380,767.36
  Penalties:       KES 689,713.38
  Total Due:       KES 11,070,480.74

Payment is due by 2026-07-28."
DOC-DEM-00243,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Long PLC
PIN: A16943776719B
Date: 2026-04-16
Payment Ref: KRA-PAY-27217137

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding PAYE liabilities:

  Principal Tax:   KES 4,428,424.41
  Penalties:       KES 221,109.31
  Total Due:       KES 4,649,533.72

Payment is due by 2026-07-15."
DOC-DEM-00244,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Morrison-Newton
PIN: A49935819982B
Date: 2026-06-04
Payment Ref: KRA-PAY-85358871

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Excise Duty liabilities:

  Principal Tax:   KES 15,449,121.23
  Penalties:       KES 1,036,438.23
  Total Due:       KES 16,485,559.46

Payment is due by 2026-07-07."
DOC-DEM-00245,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Perez-Powell
PIN: A07727406723B
Date: 2026-01-12
Payment Ref: KRA-PAY-64698142

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding PAYE liabilities:

  Principal Tax:   KES 3,023,391.20
  Penalties:       KES 301,783.48
  Total Due:       KES 3,325,174.68

Payment is due by 2026-07-25."
DOC-DEM-00246,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Villanueva Group
PIN: A93733761249B
Date: 2026-06-06
Payment Ref: KRA-PAY-63073086

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding VAT liabilities:

  Principal Tax:   KES 2,099,941.67
  Penalties:       KES 111,880.76
  Total Due:       KES 2,211,822.43

Payment is due by 2026-07-17."
DOC-DEM-00247,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Mejia-Jackson
PIN: A12551663774B
Date: 2026-05-17
Payment Ref: KRA-PAY-23175246

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Income Tax liabilities:

  Principal Tax:   KES 2,330,226.07
  Penalties:       KES 221,963.57
  Total Due:       KES 2,552,189.64

Payment is due by 2026-07-26."
DOC-DEM-00248,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Olson-Reynolds
PIN: A48466146354B
Date: 2026-01-29
Payment Ref: KRA-PAY-41797567

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding Income Tax liabilities:

  Principal Tax:   KES 6,973,089.76
  Penalties:       KES 330,840.58
  Total Due:       KES 7,303,930.34

Payment is due by 2026-07-24."
DOC-DEM-00249,Demand Notice,"KENYA REVENUE AUTHORITY
FINAL DEMAND NOTICE

To: Johnson, Miller and Perez
PIN: A66693560457B
Date: 2026-06-12
Payment Ref: KRA-PAY-56874128

TAKE NOTICE that you owe the Kenya Revenue Authority the following outstanding VAT liabilities:

  Principal Tax:   KES 10,427,085.45
  Penalties:       KES 499,082.27
  Total Due:       KES 10,926,167.72

Payment is due by 2026-07-30."
DOC-RUL-00000,Tribunal Ruling,"TAX APPEALS TRIBUNAL
RULING

TAT CASE NO: TAT/7343/8906
Date: 2025-04-29

CORAM: Hon. R. Omondi (TAT Chair)

BETWEEN
SANCHEZ, RAMIREZ AND DAUGHERTY  ................. APPELLANT
AND
KENYA REVENUE AUTHORITY  ................. RESPONDENT

Having considered the submissions of both parties and the evidence on record, this Tribunal finds that Regulation 15 of the VAT Regulations 2017 was incorrectly applied by the Respondent.

DECISION: APPEAL DISMISSED.

Signed: Hon. Justice C. Wanjiku"
DOC-RUL-00001,Tribunal Ruling,"TAX APPEALS TRIBUNAL
RULING

TAT CASE NO: TAT/8864/5687
Date: 2026-02-03

CORAM: Hon. Justice C. Wanjiku

BETWEEN
GARDNER-RODRIGUEZ  ................. APPELLANT
AND
KENYA REVENUE AUTHORITY  ................. RESPONDENT

Having considered the submissions of both parties and the evidence on record, this Tribunal finds that Section 31 of the Value Added Tax Act was correctly applied by the Respondent.

DECISION: APPEAL ALLOWED.

Signed: Hon. Justice A. Mwangi"
DOC-RUL-00002,Tribunal Ruling,"TAX APPEALS TRIBUNAL
RULING

TAT CASE NO: TAT/1966/7825
Date: 2025-07-20

CORAM: Hon. R. Omondi (TAT Chair)

BETWEEN
BRYAN GROUP  ................. APPELLANT
AND
KENYA REVENUE AUTHORITY  ................. RESPONDENT

Having considered the submissions of both parties and the evidence on record, this Tribunal finds that Section 31 of the Value Added Tax Act was correctly applied by the Respondent.

DECISION: APPEAL DISMISSED.

Signed: Hon. R. Omondi (TAT Chair)"
DOC-RUL-00003,Tribunal Ruling,"TAX APPEALS TRIBUNAL
RULING

TAT CASE NO: TAT/5446/8611
Date: 2026-02-06

CORAM: Hon. J. Kariuki (TAT Member)

BETWEEN
DIAZ INC  ................. APPELLANT
AND
KENYA REVENUE AUTHORITY  ................. RESPONDENT

Having considered the submissions of both parties and the evidence on record, this Tribunal finds that Section 47 of the Income Tax Act was correctly applied by the Respondent.

DECISION: APPEAL ALLOWED.

Signed: Hon. Justice C. Wanjiku"
DOC-RUL-00004,Tribunal Ruling,"TAX APPEALS TRIBUNAL
RULING

TAT CASE NO: TAT/5709/7283
Date: 2026-04-30

CORAM: Hon. Justice D. Kiprop

BETWEEN
RICHARDS-OWENS  ................. APPELLANT
AND
KENYA REVENUE AUTHORITY  ................. RESPONDENT

Having considered the submissions of both parties and the evidence on record, this Tribunal finds that Section 58 of the East African Customs Management Act was correctly applied by the Respondent.

DECISION: APPEAL PARTIALLY ALLOWED.

Signed: Hon. Justice D. Kiprop"
DOC-RUL-00005,Tribunal Ruling,"TAX APPEALS TRIBUNAL
RULING

TAT CASE NO: TAT/5403/3258
Date: 2025-09-15

CORAM: Hon. Justice B. Ochieng

BETWEEN
GARCIA-IBARRA  ................. APPELLANT
AND
KENYA REVENUE AUTHORITY  ................. RESPONDENT

Having considered the submissions of both parties and the evidence on record, this Tribunal finds that Section 47 of the Income Tax Act was incorrectly applied by the Respondent.

DECISION: APPEAL PARTIALLY ALLOWED.

Signed: Hon. Justice D. Kiprop"
DOC-RUL-00006,Tribunal Ruling,"TAX APPEALS TRIBUNAL
RULING

TAT CASE NO: TAT/0476/3261
Date: 2024-08-31

CORAM: Hon. R. Omondi (TAT Chair)

BETWEEN
PETERSON-TURNER  ................. APPELLANT
AND
KENYA REVENUE AUTHORITY  ................. RESPONDENT

Having considered the submissions of both parties and the evidence on record, this Tribunal finds that Section 37 of the Tax Procedures Act was correctly applied by the Respondent.

DECISION: APPEAL ALLOWED.

Signed: Hon. Justice D. Kiprop"
DOC-RUL-00007,Tribunal Ruling,"TAX APPEALS TRIBUNAL
RULING

TAT CASE NO: TAT/6585/1490
Date: 2025-02-08

CORAM: Hon. Justice D. Kiprop

BETWEEN
PRICE-STONE  ................. APPELLANT
AND
KENYA REVENUE AUTHORITY  ................. RESPONDENT

Having considered the submissions of both parties and the evidence on record, this Tribunal finds that Section 58 of the East African Customs Management Act was correctly applied by the Respondent.

DECISION: APPEAL PARTIALLY ALLOWED.

Signed: Hon. R. Omondi (TAT Chair)"
DOC-RUL-00008,Tribunal Ruling,"TAX APPEALS TRIBUNAL
RULING

TAT CASE NO: TAT/1421/4710
Date: 2025-03-25

CORAM: Hon. Justice B. Ochieng

BETWEEN
PATRICK PLC  ................. APPELLANT
AND
KENYA REVENUE AUTHORITY  ................. RESPONDENT

Having considered the submissions of both parties and the evidence on record, this Tribunal finds that Section 12 of the Tax Appeals Tribunal Act was correctly applied by the Respondent.

DECISION: APPEAL ALLOWED.

Signed: Hon. J. Kariuki (TAT Member)"
DOC-RUL-00009,Tribunal Ruling,"TAX APPEALS TRIBUNAL
RULING

TAT CASE NO: TAT/6470/5663
Date: 2024-12-03

CORAM: Hon. J. Kariuki (TAT Member)

BETWEEN
BAKER-JONES  ................. APPELLANT
AND
KENYA REVENUE AUTHORITY  ................. RESPONDENT

Having considered the submissions of both parties and the evidence on record, this Tribunal finds that Section 47 of the Income Tax Act was incorrectly applied by the Respondent.

DECISION: APPEAL ALLOWED.

Signed: Hon. Justice C. Wanjiku"
